alg,score,mad,params_json
abreg,2.7339972392586285,0.19529291486688216,"{""learning_rate"": 0.9, ""loss"": ""exponential"", ""n_estimators"": 200}"
abreg,2.1061447069352117,0.09202631069813698,"{""learning_rate"": 0.5, ""loss"": ""exponential"", ""n_estimators"": 5}"
abreg,2.1334655395425153,0.08135032027302663,"{""learning_rate"": 1, ""loss"": ""exponential"", ""n_estimators"": 5}"
abreg,2.348132067897856,0.16835328261273452,"{""learning_rate"": 1, ""loss"": ""linear"", ""n_estimators"": 100}"
abreg,2.2120644232974525,0.16254405011031342,"{""learning_rate"": 0.5, ""loss"": ""linear"", ""n_estimators"": 100}"
abreg,2.1461568271671707,0.08968136898854662,"{""learning_rate"": 0.9, ""loss"": ""exponential"", ""n_estimators"": 10}"
abreg,2.1699044209985088,0.03827727447620897,"{""learning_rate"": 0.1, ""loss"": ""linear"", ""n_estimators"": 200}"
abreg,2.4988305783766527,0.04334047508168234,"{""learning_rate"": 0.5, ""loss"": ""square"", ""n_estimators"": 50}"
abreg,2.6608605529766245,0.11106574351429971,"{""learning_rate"": 1, ""loss"": ""square"", ""n_estimators"": 200}"
abreg,2.2224516794341413,0.056798636007303824,"{""learning_rate"": 1, ""loss"": ""square"", ""n_estimators"": 5}"
abreg,2.3420702338889283,0.05058665080753813,"{""learning_rate"": 1, ""loss"": ""square"", ""n_estimators"": 10}"
abreg,2.154718063789288,0.0823377478663447,"{""learning_rate"": 0.1, ""loss"": ""exponential"", ""n_estimators"": 100}"
abreg,2.190661333169541,0.12824611249032797,"{""learning_rate"": 0.9, ""loss"": ""square"", ""n_estimators"": 5}"
abreg,2.117143146307923,0.06724291258918008,"{""learning_rate"": 0.1, ""loss"": ""exponential"", ""n_estimators"": 50}"
